x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
6,39,166744,3,9,0,2,4,1,0,0,38,-1.0,6103
6,19,250639,3,10,0,2,4,0,0,0,24,-1.0,9296
8,46,146497,1,9,4,4,4,1,0,0,40,-1.0,16680
6,27,113635,3,13,0,4,4,0,0,0,35,-1.0,28118
0,51,240236,0,12,12,4,3,0,0,0,30,-1.0,24341
6,40,247880,6,13,14,5,4,0,0,0,40,1.0,17434
6,26,139098,6,14,4,5,4,0,5013,0,40,-1.0,3496
6,36,398931,1,9,13,4,4,0,0,0,40,-1.0,14845
6,21,211385,3,12,0,4,3,0,0,0,35,-1.0,4030
6,44,367749,3,13,4,4,4,1,0,0,45,-1.0,17904
6,39,107302,6,9,4,5,4,0,0,0,45,1.0,32480
6,42,68729,3,10,13,4,1,0,0,0,40,-1.0,19974
0,30,79303,6,11,11,5,4,0,0,0,60,-1.0,24012
6,46,102359,1,13,4,4,4,0,0,0,40,-1.0,20618
4,65,210381,6,13,8,5,4,0,99999,0,65,1.0,28270
0,27,153805,6,10,5,0,0,0,0,0,50,1.0,31342
6,27,244566,6,6,1,5,4,0,0,0,40,-1.0,11123
6,19,162621,3,10,14,2,4,0,0,0,14,-1.0,15088
0,56,210731,1,4,12,0,4,0,0,0,20,-1.0,14216
6,35,166416,6,13,8,5,4,0,0,0,50,1.0,25311
2,45,27184,5,9,7,3,4,1,0,0,38,-1.0,14851
2,58,361870,6,9,7,5,3,0,0,0,30,-1.0,24766
6,32,207685,6,9,1,1,3,1,3908,0,40,-1.0,12814
6,29,103111,3,9,0,2,4,0,0,0,30,-1.0,5027
0,33,192256,6,13,13,5,4,0,0,0,50,-1.0,19703
6,47,178341,6,13,12,5,4,0,4064,0,60,-1.0,27337
8,48,238959,1,14,8,3,3,1,9562,0,40,1.0,8695
0,76,237624,6,4,13,5,4,0,0,0,10,-1.0,8929
6,43,253759,1,9,10,3,3,1,0,0,45,-1.0,19598
0,30,116666,1,14,4,4,1,0,0,0,50,1.0,28774
2,67,39100,6,9,7,1,4,1,0,0,5,-1.0,28824
8,53,82783,1,9,8,4,4,0,0,0,40,-1.0,22749
6,19,386378,3,9,0,4,4,0,0,0,35,-1.0,17866
6,33,188246,6,13,8,5,4,0,0,0,65,1.0,27009
6,32,147284,6,11,12,5,4,0,0,0,50,1.0,27301
0,73,143833,6,8,11,5,4,0,0,0,18,-1.0,6869
6,31,225507,3,11,0,3,4,1,0,0,40,-1.0,11974
6,49,31339,6,9,13,5,4,0,0,0,40,-1.0,1077
6,54,174655,6,9,10,5,4,0,0,0,40,-1.0,7518
5,53,174040,0,10,13,4,3,0,0,0,40,-1.0,4383
8,29,289991,6,14,4,5,4,0,0,0,50,-1.0,6976
6,23,202344,3,13,4,2,4,1,0,0,40,-1.0,4125
0,37,362062,6,15,4,5,4,0,99999,0,50,1.0,4895
6,50,146325,6,9,13,5,4,0,0,0,44,1.0,29290
6,49,142287,6,10,10,5,4,0,0,1902,50,1.0,4950
8,54,163557,3,9,10,4,4,1,0,0,30,-1.0,14372
4,40,191429,6,15,4,5,4,0,15024,0,40,1.0,21397
6,24,321666,3,12,2,2,4,0,0,0,20,-1.0,24810
5,23,53245,3,13,4,4,4,0,0,0,40,-1.0,21753
6,24,103064,3,13,4,4,4,1,0,0,40,-1.0,19869
6,45,148171,6,11,13,5,4,0,15024,0,40,1.0,21244
6,22,450920,3,12,10,4,3,1,0,0,40,-1.0,12654
0,80,26865,3,4,11,3,4,0,0,0,20,-1.0,31788
6,31,98639,3,9,13,3,4,0,0,0,40,-1.0,10871
6,32,272944,3,10,13,4,4,1,0,0,40,-1.0,8037
6,37,127918,3,10,5,3,4,1,0,0,20,-1.0,20436
8,52,153312,6,12,9,5,4,0,0,0,40,1.0,31039
6,43,167599,6,7,1,1,4,1,0,0,25,-1.0,13018
6,48,99096,1,10,10,4,4,1,0,1590,38,-1.0,17128
6,22,244773,3,9,12,2,3,1,0,0,15,-1.0,10834
6,27,183802,6,9,1,5,4,0,0,0,40,-1.0,29617
2,17,158762,3,6,7,2,4,1,0,0,20,-1.0,1771
2,19,143867,3,10,7,2,4,0,0,0,40,-1.0,2503
4,53,110445,6,10,11,5,4,0,0,0,60,-1.0,23025
6,41,177305,6,12,13,5,4,0,0,0,60,1.0,21698
6,52,71768,1,10,10,4,4,1,0,0,40,-1.0,23557
6,36,199346,6,14,4,1,4,1,0,0,50,1.0,31425
6,48,440706,6,4,2,5,4,0,0,0,40,1.0,29213
6,30,35644,3,9,0,2,4,0,0,0,10,-1.0,3798
6,57,230899,0,3,2,4,4,1,0,0,40,-1.0,15163
6,26,236242,3,15,4,4,4,1,0,0,30,-1.0,6109
0,52,237868,3,10,10,3,4,0,0,0,5,-1.0,19538
6,65,87164,5,7,12,0,4,1,0,0,20,-1.0,14522
6,47,268022,6,9,5,5,4,0,0,0,55,1.0,15744
6,48,102597,0,10,10,3,4,1,0,0,44,-1.0,23367
1,50,116211,6,15,8,5,4,0,0,0,52,1.0,8321
6,38,127601,6,10,1,1,4,1,0,0,35,-1.0,11244
6,43,284403,6,12,12,5,3,0,0,0,60,-1.0,14865
0,51,134447,6,9,13,5,4,0,0,0,70,-1.0,31141
6,24,49218,1,9,2,4,4,0,0,0,40,-1.0,10492
6,19,70982,3,11,0,2,1,0,0,0,16,-1.0,8423
6,24,199883,6,10,13,5,4,0,0,0,60,-1.0,30244
6,33,101352,3,15,4,4,4,1,0,0,50,1.0,7265
6,37,148581,6,9,5,5,4,0,0,0,50,1.0,9911
8,22,121144,3,13,4,2,3,1,0,0,18,-1.0,30352
1,28,286310,6,9,10,2,4,1,0,0,40,-1.0,4936
0,36,202950,6,13,8,5,4,0,0,0,50,-1.0,17842
1,33,295589,0,10,10,2,3,0,0,0,35,-1.0,6615
8,31,58624,3,9,5,2,4,0,0,0,40,-1.0,8154
5,28,214858,3,9,2,2,4,0,0,0,48,-1.0,4247
2,36,36635,3,10,7,3,4,1,0,0,25,-1.0,9933
6,33,267859,6,10,8,5,4,0,0,0,40,1.0,18183
6,22,218343,3,9,0,2,4,1,0,0,40,-1.0,28818
6,18,96483,3,9,0,2,1,1,0,0,20,-1.0,16559
6,58,199278,1,13,8,4,4,0,0,0,38,-1.0,18981
6,30,177522,6,9,10,2,4,1,0,0,20,-1.0,8014
6,34,41809,1,10,10,3,4,1,0,0,40,-1.0,6329
6,22,260594,3,7,12,3,4,1,0,0,25,-1.0,25745
5,38,261241,6,10,10,5,4,0,0,0,45,1.0,27854
6,27,101709,3,9,12,2,1,0,0,0,40,-1.0,12458
6,58,115605,6,14,4,5,4,0,0,0,50,1.0,15624
6,68,156000,5,6,0,3,3,1,0,0,20,-1.0,11616
0,35,171968,0,9,5,4,4,0,0,0,70,-1.0,23019
6,57,108741,6,9,8,1,4,1,0,0,40,-1.0,13867
0,40,198953,3,12,4,2,3,1,0,0,2,-1.0,17622
6,50,120914,6,7,13,5,4,0,0,0,40,-1.0,9439
8,53,215990,6,10,0,5,4,0,0,0,35,-1.0,13874
6,27,34273,3,11,4,4,4,1,0,1876,36,-1.0,15266
8,36,137314,6,10,9,5,4,0,0,0,60,1.0,19730
6,39,184117,6,13,4,1,4,1,7688,0,20,1.0,22316
6,28,430084,1,9,0,2,3,0,0,0,35,-1.0,3191
0,33,422960,6,10,4,1,4,1,0,0,60,1.0,19349
6,26,202203,3,3,10,2,4,1,0,0,40,-1.0,1305
5,40,199303,6,12,4,5,4,0,0,0,40,1.0,19714
8,33,298785,1,6,5,4,4,0,0,0,40,-1.0,956
6,45,162187,6,13,12,5,4,0,0,0,52,1.0,4658
6,26,120268,6,9,0,5,4,0,0,0,50,-1.0,26945
6,42,221172,6,13,8,5,4,0,0,0,40,1.0,525
1,27,68393,3,13,10,4,4,1,0,0,40,-1.0,20816
6,23,113601,3,10,1,2,4,0,0,0,30,-1.0,3081
6,36,90159,6,13,4,1,4,1,0,0,32,1.0,29800
6,26,304283,6,9,2,5,4,0,0,0,40,-1.0,30628
1,53,153486,6,10,11,5,4,0,0,0,50,-1.0,7851
6,20,224640,3,10,10,2,4,1,0,0,40,-1.0,20950
6,29,35032,6,9,13,5,4,0,0,0,40,-1.0,5882
6,26,229977,6,5,13,5,4,0,0,0,35,-1.0,5167
6,24,236696,3,10,0,4,4,0,0,0,30,-1.0,9508
6,54,229272,6,9,13,5,3,0,0,0,40,1.0,31594
6,22,249727,3,10,10,2,4,0,0,0,30,-1.0,9456
6,27,223751,3,10,13,4,4,0,0,0,45,-1.0,23737
6,38,112497,3,9,4,4,4,0,0,0,40,1.0,22711
6,28,100829,6,13,8,1,4,1,0,0,50,1.0,21588
6,32,160594,3,10,0,2,4,0,0,0,35,-1.0,24224
6,59,67841,6,9,1,5,4,0,0,0,40,1.0,4093
6,27,253814,2,9,12,3,4,1,0,0,25,-1.0,175
6,21,211391,3,10,10,4,4,1,0,0,27,-1.0,30946
6,19,60367,3,9,0,2,4,1,0,0,13,-1.0,13978
0,52,44728,6,10,12,5,4,0,0,0,55,1.0,1052
6,46,225065,6,1,2,1,4,1,0,0,40,-1.0,16551
6,40,79531,6,13,8,5,4,0,0,0,75,1.0,16396
6,29,81648,6,9,12,5,4,0,0,1887,55,1.0,7863
6,57,41762,6,9,13,5,1,0,0,0,40,1.0,12256
6,22,58222,6,9,13,5,4,0,0,0,40,-1.0,1298
6,40,107306,6,13,8,5,4,0,0,0,40,1.0,21176
6,31,196791,1,15,4,4,4,1,0,0,45,1.0,22743
6,62,232308,6,13,8,5,4,0,0,0,40,1.0,24638
6,35,202950,6,9,8,5,4,0,0,0,55,1.0,13955
8,27,74056,3,13,14,4,4,0,0,0,50,-1.0,8155
5,50,183611,3,10,10,4,4,0,0,0,40,-1.0,8290
6,34,167893,6,10,4,5,4,0,0,0,64,1.0,31477
6,27,29732,3,13,4,4,4,1,4865,0,36,-1.0,16936
6,59,162136,1,10,2,4,4,0,0,0,56,-1.0,13792
6,25,166415,3,9,5,3,4,0,0,0,52,-1.0,8320
2,61,203849,1,10,7,4,4,1,0,0,40,-1.0,31638
6,21,116489,3,10,12,2,4,1,0,0,60,-1.0,23964
6,57,190997,6,13,8,5,4,0,0,0,50,1.0,21975
1,69,34339,6,9,9,5,4,0,0,0,40,-1.0,7698
6,22,147655,3,10,10,2,4,1,0,0,40,-1.0,22722
6,18,27620,3,9,10,4,4,1,0,0,25,-1.0,10287
6,29,136077,6,9,12,5,4,0,0,0,60,1.0,14859
6,31,100997,6,10,4,5,2,0,0,0,40,-1.0,2442
6,39,129150,6,13,14,5,4,0,0,0,50,1.0,16910
6,33,256362,3,10,0,4,4,0,0,0,35,-1.0,32181
6,43,168071,6,9,8,5,4,0,0,0,44,-1.0,7926
8,52,255927,5,10,10,4,4,1,0,0,24,-1.0,19186
6,19,170720,3,8,0,2,4,0,0,0,16,-1.0,5825
0,49,102110,6,9,14,5,4,0,0,0,30,1.0,19711
6,21,57916,3,4,2,2,4,0,0,0,40,-1.0,11099
1,57,250976,6,9,13,5,4,0,0,0,40,-1.0,16061
6,23,306601,3,13,13,4,2,0,0,0,40,-1.0,15204
6,38,48093,6,9,1,5,4,0,0,0,40,-1.0,16403
6,34,131552,3,9,0,2,4,1,0,0,40,-1.0,8127
6,27,176683,3,12,12,4,4,0,0,0,52,-1.0,28613
4,26,266639,3,13,10,4,4,1,0,0,40,-1.0,24784
6,37,174844,6,10,0,5,4,0,0,0,17,-1.0,27779
5,65,23494,6,10,8,5,3,0,0,2174,40,1.0,27747
6,26,166051,3,13,10,2,4,1,0,0,40,-1.0,12545
0,60,78913,6,10,8,5,4,0,0,0,50,-1.0,22384
2,33,289046,1,9,7,4,3,0,0,1741,40,-1.0,28114
2,28,147471,1,9,7,2,4,1,0,0,10,-1.0,10875
6,47,362654,6,9,2,5,4,0,0,0,40,-1.0,30700
6,34,258666,3,11,14,4,4,1,0,1974,40,-1.0,28485
6,34,184942,6,7,5,5,4,0,0,0,50,-1.0,14768
6,23,185452,3,13,8,4,4,1,0,0,35,-1.0,5129
6,46,192963,6,13,10,5,1,0,0,2415,35,1.0,21931
5,49,115784,6,10,13,5,4,0,0,0,40,-1.0,20781
8,39,239119,1,14,4,4,3,0,0,0,40,-1.0,25641
6,49,287647,1,14,12,4,4,0,4787,0,45,1.0,27943
6,28,115464,3,9,0,2,3,1,0,0,40,-1.0,17466
1,30,295612,0,9,10,4,4,1,0,0,40,-1.0,3418
6,27,178778,3,13,12,4,4,0,0,0,80,1.0,15500
6,32,216361,6,10,9,5,3,0,0,0,16,-1.0,5667
6,31,259425,6,9,13,5,4,0,0,0,40,1.0,4993
8,34,155781,6,9,9,5,4,0,4064,0,50,-1.0,29787
6,57,190942,5,2,6,4,3,1,0,0,30,-1.0,535
6,21,57951,3,10,0,2,4,1,0,0,30,-1.0,18362
6,27,159623,6,10,12,5,4,0,0,0,40,-1.0,31081
6,57,212448,1,13,8,4,4,1,0,0,45,1.0,368
0,44,157217,3,13,12,4,4,0,0,0,42,-1.0,32148
6,19,105289,3,6,0,0,3,1,0,0,20,-1.0,10778
6,20,104164,3,9,1,2,4,0,0,0,40,-1.0,15228
8,50,163921,6,4,5,5,4,0,0,0,40,-1.0,23188
1,24,247075,3,9,10,3,3,1,0,0,20,-1.0,11281
6,23,211527,3,10,1,2,4,0,0,0,60,-1.0,19398
6,18,80616,3,6,1,2,4,0,0,0,27,-1.0,2601
6,54,124194,5,9,0,3,4,1,0,0,40,-1.0,15995
6,25,176836,3,10,8,4,4,1,0,0,60,-1.0,19627
6,43,174295,6,14,4,5,4,0,0,0,55,-1.0,31983
6,30,342709,6,9,14,5,4,0,0,0,40,-1.0,17024
6,28,218039,6,9,13,5,4,0,0,0,40,-1.0,15884
8,24,34246,3,13,4,4,1,0,0,0,40,-1.0,26705
6,40,114580,1,9,13,0,4,1,0,0,40,-1.0,13642
6,50,257933,1,10,10,4,4,1,0,0,40,-1.0,32424
6,38,161016,1,10,4,4,4,1,0,0,32,-1.0,29469
4,23,39844,3,9,5,4,4,0,0,0,50,-1.0,28158
6,29,153805,3,9,2,0,0,0,0,0,40,-1.0,11780
6,34,321787,3,10,10,2,4,0,0,0,40,-1.0,20138
0,48,243631,6,10,13,5,2,0,7688,0,40,1.0,1215
6,50,129673,1,13,8,4,4,1,0,0,50,1.0,14886
1,53,53197,6,16,10,5,4,0,0,0,50,1.0,5608
8,49,31339,6,9,13,5,4,0,0,0,40,-1.0,15983
6,49,185041,6,9,2,5,4,0,0,0,40,-1.0,32225
0,49,232664,3,13,8,2,4,1,0,0,40,-1.0,23031
6,20,299047,3,10,0,4,4,1,0,0,20,-1.0,726
6,30,149427,3,5,13,2,4,0,0,0,45,-1.0,15115
6,31,288983,3,10,9,4,4,0,0,0,40,-1.0,22733
6,34,227359,6,10,0,5,4,0,0,0,42,-1.0,19017
6,17,276718,3,9,10,2,4,0,0,0,20,-1.0,24715
6,51,159604,6,10,4,1,4,1,0,0,40,1.0,4463
6,26,113571,3,9,5,4,4,0,0,0,70,-1.0,21442
6,46,51618,6,9,0,1,4,1,0,0,40,-1.0,82
2,69,106566,6,16,7,5,4,0,0,0,50,1.0,27117
6,49,61885,6,7,13,5,4,0,0,0,40,-1.0,6200
6,28,496526,3,9,10,4,4,1,0,0,40,-1.0,30100
6,38,497788,6,9,13,5,4,0,0,0,50,-1.0,17345
0,65,167414,6,9,8,5,4,0,0,0,59,1.0,1242
6,26,214413,3,10,13,2,4,0,0,0,40,-1.0,4317
0,46,224108,6,9,8,1,4,1,0,0,50,-1.0,11130
2,54,148657,6,1,7,1,4,1,0,0,40,-1.0,8084
5,52,192386,6,14,8,5,4,0,5013,0,40,-1.0,10484
6,23,209770,3,9,10,2,4,1,0,0,40,-1.0,17094
0,42,444134,6,9,11,5,4,0,0,0,15,-1.0,10673
6,26,256737,6,7,5,5,4,0,0,0,40,-1.0,9092
8,28,197932,3,10,10,2,4,1,0,0,16,-1.0,15021
6,32,97429,1,13,8,3,4,1,0,0,40,-1.0,1377
6,24,121313,6,9,10,5,4,0,0,0,40,-1.0,2562
0,38,140117,3,10,0,4,4,1,0,0,20,-1.0,15722
0,57,34297,6,4,13,5,4,0,0,0,40,1.0,14222
6,23,112819,3,9,2,2,4,0,0,0,40,-1.0,23981
2,24,256240,6,4,7,2,4,0,0,0,60,-1.0,21438
6,31,240441,3,14,8,4,4,0,0,1564,40,1.0,25129
6,32,117779,3,9,5,2,4,1,0,0,35,-1.0,12344
6,19,410543,3,9,10,4,4,1,0,0,40,-1.0,24656
2,73,84390,2,11,7,4,4,1,0,0,32,-1.0,16823
8,37,52465,3,9,0,4,4,0,0,0,40,-1.0,13102
2,65,224472,3,15,7,4,4,0,25124,0,80,1.0,21875
6,51,257337,6,9,5,5,4,0,0,0,50,-1.0,16155
6,48,265295,6,13,8,5,4,0,0,0,40,1.0,12295
6,28,172891,6,9,11,5,4,0,0,0,50,-1.0,18851
6,49,543922,6,9,13,5,4,0,0,0,42,1.0,31248
6,42,222011,1,10,12,3,4,1,0,0,43,-1.0,12509
6,22,185279,3,9,1,2,4,0,0,0,16,-1.0,6364
6,51,306785,1,9,10,4,4,1,0,0,40,-1.0,4060
6,39,179579,3,9,13,2,4,0,0,0,40,-1.0,2116
6,28,210945,6,12,10,1,3,1,0,0,35,-1.0,22043
6,22,276133,3,9,11,4,4,0,0,0,50,-1.0,11789
6,28,377869,6,10,12,1,4,1,4064,0,25,-1.0,113
6,48,210424,0,9,10,3,4,1,914,0,40,-1.0,19207
6,30,280069,3,10,12,4,4,1,0,0,48,-1.0,12741
8,55,98545,6,6,10,5,4,0,0,0,40,-1.0,333
6,45,109434,6,13,4,5,4,0,0,0,55,-1.0,218
2,31,86143,6,9,7,5,1,0,0,0,40,-1.0,6310
8,43,174395,6,14,4,5,4,0,0,0,50,-1.0,20206
6,17,232900,3,7,1,2,4,0,0,0,25,-1.0,11091
8,55,88856,3,4,0,3,3,1,0,0,40,-1.0,15490
2,66,299616,6,10,7,5,4,0,0,0,40,-1.0,4144
6,44,188331,0,10,14,4,4,1,0,0,38,-1.0,30389
6,29,220692,3,11,8,4,3,1,0,0,40,-1.0,11432
6,18,194561,3,10,0,2,4,0,0,0,12,-1.0,29978
2,20,348148,3,7,7,2,3,0,0,0,40,-1.0,26768
2,72,75890,5,10,7,3,1,1,0,0,4,-1.0,15634
6,26,162872,3,12,4,4,4,1,0,0,40,-1.0,8426
6,29,48895,3,9,13,4,4,0,0,0,50,-1.0,28814
6,65,176796,1,9,10,4,4,1,0,0,40,-1.0,229
8,62,164518,5,9,10,4,4,1,0,0,38,-1.0,30056
6,46,144351,6,14,4,5,4,0,0,0,40,1.0,15335
1,23,199915,3,9,0,2,4,1,0,0,21,-1.0,15856
6,29,179565,3,13,10,4,4,1,0,0,40,-1.0,30599
6,35,126675,1,9,13,4,4,0,0,0,46,-1.0,19769
6,29,58115,6,13,12,5,4,0,0,0,41,-1.0,15647
6,60,82775,6,10,12,5,4,0,0,0,55,-1.0,15880
6,23,236601,3,10,14,4,4,0,0,0,48,-1.0,3587
8,25,295289,3,9,4,2,3,1,0,0,40,-1.0,25094
8,62,197218,5,9,0,4,4,1,0,0,18,-1.0,13506
8,17,173497,3,7,4,2,3,0,0,0,15,-1.0,22702
6,54,147863,6,11,13,5,1,0,5013,0,40,-1.0,11583
6,32,282611,3,13,8,4,4,1,0,0,40,-1.0,8620
6,38,193372,3,10,8,2,4,1,0,0,40,-1.0,24410
6,48,177775,1,9,8,4,4,1,0,0,40,-1.0,4311
0,75,208426,6,15,4,5,4,0,0,0,35,-1.0,1228
6,45,189225,3,9,0,3,3,1,0,0,40,-1.0,10878
1,47,30575,6,10,4,5,4,0,0,0,50,-1.0,2126
6,37,243409,6,9,5,5,4,0,0,0,50,-1.0,23465
2,76,211453,5,9,7,4,3,1,0,0,2,-1.0,1456
1,24,249385,3,13,10,0,4,1,0,0,10,-1.0,28198
6,35,105821,6,9,8,5,4,0,5178,0,40,1.0,20013
6,53,110977,6,14,8,5,4,0,0,1902,50,1.0,30742
6,38,81232,6,13,8,5,4,0,0,0,40,1.0,15153
6,26,106548,6,9,13,5,4,0,0,0,50,-1.0,26688
6,28,100219,3,9,2,2,4,0,0,0,45,-1.0,31623
6,50,273536,6,4,12,5,0,0,0,0,49,-1.0,2644
6,47,303637,6,9,8,5,4,0,0,0,49,1.0,9460
6,41,152629,6,10,14,5,4,0,0,0,40,1.0,6570
2,68,186266,6,9,7,1,4,1,0,0,8,-1.0,28524
6,33,311194,3,7,12,3,3,1,0,0,17,-1.0,30215
8,23,23438,3,9,4,4,4,1,0,0,40,-1.0,10853
0,44,445382,1,10,0,3,4,0,0,0,40,-1.0,18126
6,67,140849,5,9,0,4,4,1,0,0,24,-1.0,28534
5,36,359249,0,10,10,4,3,0,0,0,40,-1.0,18876
8,67,190661,3,16,4,4,4,1,7896,0,50,1.0,28129
5,22,471452,3,13,14,2,4,0,0,0,8,-1.0,6396
1,41,33126,6,13,11,5,4,0,0,0,40,1.0,26024
6,47,198901,6,9,13,5,4,0,0,0,48,-1.0,1655
6,43,156771,6,6,10,5,4,0,0,0,40,-1.0,18934
6,39,80680,1,10,2,2,4,1,0,0,40,-1.0,26212
0,36,153976,6,9,5,5,4,0,0,0,50,-1.0,9714
6,29,114982,6,13,14,5,4,0,0,0,40,1.0,12442
6,36,460437,1,5,12,4,4,1,0,0,40,-1.0,17726
1,29,267989,6,13,4,5,4,0,0,0,50,1.0,123
0,27,208577,3,9,13,4,4,0,0,2258,50,-1.0,19520
6,39,205359,5,12,10,3,4,1,0,0,45,-1.0,27652
6,51,122109,6,10,10,1,4,1,0,0,35,-1.0,13320
6,49,194962,6,7,0,1,4,1,0,0,6,-1.0,14606
8,42,222596,6,9,13,5,4,0,0,0,40,1.0,7839
6,47,152073,1,9,2,3,4,1,0,0,40,-1.0,10825
6,49,31807,3,10,8,3,4,1,0,0,40,-1.0,29992
0,58,321171,6,9,1,5,4,0,0,0,40,-1.0,328
6,26,137678,3,9,0,4,4,0,0,0,40,-1.0,9944
2,72,201375,5,12,7,4,4,1,0,0,40,-1.0,19988
0,40,406811,6,10,4,1,4,1,0,0,40,1.0,25130
5,43,192712,6,10,4,1,4,1,0,0,40,1.0,15191
6,25,197651,3,10,14,2,4,1,0,0,43,-1.0,11757
6,32,229051,6,10,4,5,4,0,0,0,40,-1.0,15900
6,39,76417,6,14,4,5,4,0,0,0,40,1.0,17697
6,37,281751,1,10,0,3,4,1,0,0,30,-1.0,19786
0,38,115215,0,6,2,4,4,0,0,0,40,-1.0,15596
6,57,180920,6,9,5,5,4,0,0,0,40,1.0,10711
6,33,148261,6,10,13,5,4,0,0,0,40,-1.0,28179
6,43,388849,6,12,1,5,4,0,0,0,60,-1.0,14620
2,20,216563,3,7,7,0,4,0,0,0,40,-1.0,8801
6,35,328466,6,5,0,5,4,0,0,0,40,-1.0,17772
1,35,372130,6,9,9,5,3,0,0,0,40,-1.0,22152
6,60,372838,6,9,13,5,4,0,0,0,40,-1.0,29053
6,53,90624,6,7,13,5,3,0,0,0,40,-1.0,2971
6,41,233955,6,14,4,5,1,0,0,0,45,1.0,1715
6,19,202673,3,10,1,2,4,0,0,0,50,-1.0,3761
6,42,112956,3,9,5,2,4,0,0,0,40,-1.0,14589
0,42,103980,6,11,4,5,4,0,0,0,50,-1.0,7571
1,40,34218,6,9,13,5,4,0,0,0,40,-1.0,8696
6,54,257765,1,4,2,4,4,0,0,0,40,-1.0,13016
6,50,305147,6,13,13,5,4,0,0,0,40,-1.0,15984
1,49,185800,1,14,4,3,3,1,7430,0,40,1.0,8247
6,41,195124,3,14,8,4,4,0,0,0,35,-1.0,687
6,30,39150,6,9,2,5,4,0,0,0,40,-1.0,29524
6,29,71860,6,9,11,5,4,0,0,0,60,-1.0,24139
6,48,239058,5,8,1,3,4,1,0,0,50,-1.0,14252
6,41,204415,6,13,12,5,4,0,0,0,48,1.0,25461
6,23,178272,3,13,4,4,4,1,0,0,40,-1.0,23977
8,24,69640,3,10,9,4,4,0,0,0,40,-1.0,29974
8,55,31365,5,13,4,4,4,1,0,0,40,1.0,21243
8,48,144122,1,14,4,4,4,1,0,0,40,1.0,23084
2,62,223447,1,8,7,4,4,0,0,0,40,-1.0,24034
6,47,187969,1,7,0,4,4,1,0,0,38,-1.0,27592
6,51,138022,6,14,8,5,4,0,0,0,60,1.0,926
6,29,156819,1,12,4,3,4,1,0,0,35,-1.0,7885
6,45,184581,6,9,2,5,4,0,0,0,40,-1.0,23210
6,45,235924,1,13,8,2,4,1,0,0,40,-1.0,8698
6,39,187847,3,10,13,4,4,0,0,0,40,-1.0,25172
4,45,181307,6,15,4,5,4,0,15024,0,43,1.0,31240
6,35,194490,1,9,10,3,4,1,0,0,38,-1.0,12917
6,58,186991,6,9,2,5,4,0,0,0,40,-1.0,7768
5,61,221943,6,10,10,5,4,0,9386,0,40,1.0,28422
6,64,477697,6,9,8,5,4,0,0,0,16,-1.0,9899
6,43,160369,3,9,2,2,4,0,0,0,40,-1.0,3888
0,58,165695,1,9,8,4,4,0,0,0,70,-1.0,11221
6,59,117059,6,7,5,5,2,0,0,0,40,-1.0,21323
6,18,92864,3,8,0,2,4,1,0,0,20,-1.0,28047
6,41,104196,1,10,5,4,4,0,0,0,60,-1.0,16062
6,39,80638,6,10,0,5,1,0,0,0,84,1.0,26377
6,49,149949,1,9,13,4,4,0,0,1876,40,-1.0,14740
2,20,376474,3,10,7,2,4,0,0,0,32,-1.0,2058
6,17,206998,3,7,1,2,4,0,0,0,10,-1.0,29784
6,40,191544,3,9,0,4,4,1,0,0,35,-1.0,10892
0,48,179337,6,9,13,5,4,0,0,0,60,-1.0,25813
0,82,71438,6,9,11,5,4,0,0,0,20,-1.0,31829
1,37,191779,6,10,13,5,4,0,0,0,40,-1.0,6447
8,25,45474,6,13,4,5,4,0,0,0,60,-1.0,29598
6,51,120914,6,4,13,5,4,0,2961,0,40,-1.0,1670
0,35,350247,6,15,4,5,4,0,0,0,50,1.0,13194
8,32,198211,2,11,13,4,4,0,0,0,40,-1.0,14761
6,37,170020,6,9,13,5,4,0,0,0,40,-1.0,30860
6,29,57889,6,13,12,5,4,0,0,0,45,1.0,30985
6,36,108103,6,9,0,5,4,0,0,0,50,-1.0,14963
6,52,61735,6,7,0,5,4,0,0,0,40,-1.0,19843
6,26,157249,3,7,5,4,4,0,0,0,40,-1.0,1895
0,57,103948,6,15,4,5,4,0,0,0,30,1.0,13009
6,27,195337,3,10,2,4,4,1,0,0,40,-1.0,23128
0,49,263568,6,13,8,5,4,0,0,0,60,1.0,11681
1,47,103743,6,4,5,5,4,0,0,0,40,-1.0,6792
6,27,189775,3,9,10,4,3,1,0,0,40,-1.0,6851
6,35,180342,6,9,13,5,4,0,0,0,40,-1.0,3274
6,27,69132,3,13,14,4,4,0,0,0,37,-1.0,31229
6,46,405309,6,9,8,5,4,0,0,0,40,-1.0,21148
6,32,857532,3,9,2,2,3,0,0,0,40,-1.0,14408
6,34,213307,3,9,1,3,4,1,7443,0,35,-1.0,32404
6,33,857532,3,8,9,2,3,0,0,0,40,-1.0,30734
6,29,198997,6,9,10,1,4,1,0,0,20,-1.0,7624
8,34,136331,6,13,4,5,4,0,0,0,60,-1.0,31589
6,37,401998,5,9,2,3,4,1,0,0,20,-1.0,15707
2,34,268127,0,8,7,3,3,1,0,0,40,-1.0,24623
0,60,166153,6,10,12,5,4,0,0,0,50,-1.0,25675
8,28,168524,6,14,4,1,4,1,7688,0,35,1.0,22524
6,33,166961,0,7,12,2,4,1,0,0,20,-1.0,5864
6,82,132870,5,9,8,4,4,1,0,4356,18,-1.0,14749
6,19,195985,3,9,0,4,4,1,0,0,50,-1.0,6608
